ID_cliente,Fecha_contacto,Vendedor,Tipo_cliente,Segmento,Canal_principal,Cantidad_ovas_compradas,Monto_total_gastado,Frecuencia_compras,Ultima_compra,Dias_ultimo_contacto,Llamadas_recibidas,WhatsApp_recibidos,Emails_enviados,Reuniones_agendadas,Tiempo_respuesta_horas,Tasa_respuesta,Contactos_efectivos,Interes_compra,Satisfaccion,Probabilidad_retencion,Recomendaria,Cliente_interesado,Cliente_retenible
C006410,2024-03-16,VEND_006,Criadero,Pequeño,Teléfono,0,0.0,0,,435,3,1,0,0,6.8,0.31,1,1,2,0.29,2,0,0
C006411,2024-12-03,VEND_013,Distribuidor,Pequeño,Visita,1697,203.64,1,2025-04-09,173,0,4,0,5,7.6,0.79,7,3,4,0.48,8,1,0
C006412,2025-04-23,VEND_007,Criadero,Pequeño,Email,0,0.0,0,,32,1,1,3,0,15.7,0.41,2,3,2,0.28,3,0,0
C006413,2024-02-03,VEND_021,Criadero,Pequeño,Teléfono,1215,145.8,0,2024-05-27,477,2,0,3,0,6.3,0.65,3,4,4,0.51,6,1,0
C006414,2025-01-13,VEND_004,Distribuidor,Grande,Teléfono,0,0.0,0,,132,3,0,1,0,7.0,0.72,3,2,3,0.44,5,0,0
C006415,2023-09-09,VEND_025,Criadero,Grande,Email,7038,844.56,5,2025-03-05,624,0,0,3,1,11.7,0.17,1,5,5,0.65,9,1,1
C006416,2023-12-06,VEND_002,Criadero,Pequeño,Email,1524,182.88,0,2024-12-29,536,0,0,4,0,12.6,0.44,2,4,3,0.32,8,1,0
C006417,2023-11-12,VEND_024,Criadero,Pequeño,Email,0,0.0,0,,560,1,1,3,0,13.3,0.18,1,3,2,0.23,2,0,0
C006418,2023-12-05,VEND_010,Distribuidor,Pequeño,Teléfono,0,0.0,0,,537,4,1,0,0,5.7,0.3,1,2,2,0.34,6,0,0
C006419,2025-04-08,VEND_017,Distribuidor,Pequeño,Visita,1588,190.56,0,2025-04-17,47,0,0,0,4,4.8,0.48,2,4,5,0.57,10,1,0
C006420,2024-07-29,VEND_005,Exportador,Pequeño,Teléfono,0,0.0,0,,300,6,2,2,0,4.3,0.7,7,3,3,0.43,4,0,0
C006421,2023-07-01,VEND_018,Distribuidor,Pequeño,Email,1762,211.44,0,2025-01-14,694,3,1,4,0,14.3,0.16,1,3,5,0.52,7,0,0
C006422,2025-04-08,VEND_017,Distribuidor,Grande,Teléfono,0,0.0,0,,47,2,1,0,0,2.0,0.72,2,3,1,0.23,1,0,0
C006423,2024-02-02,VEND_029,Criadero,Pequeño,Email,1772,212.64,3,2025-01-25,478,3,1,1,1,10.1,0.59,4,5,3,0.47,5,1,0
C006424,2024-08-26,VEND_024,Distribuidor,Pequeño,Teléfono,1022,122.64,3,2025-03-27,272,5,0,2,0,3.6,0.5,3,5,4,0.51,8,1,0
C006425,2024-06-13,VEND_017,Criadero,Mediano,Email,0,0.0,0,,346,1,1,3,1,14.8,0.43,3,3,2,0.16,6,0,0
C006426,2024-02-27,VEND_029,Criadero,Mediano,WhatsApp,4847,581.64,7,2024-08-10,453,1,5,3,1,2.2,0.91,9,5,4,0.69,6,1,1
C006427,2024-09-24,VEND_014,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,243,1,1,1,2,3.4,0.58,3,2,2,0.23,0,0,0
C006428,2024-05-30,VEND_009,Criadero,Grande,WhatsApp,0,0.0,0,,360,1,2,1,0,4.1,0.63,3,2,3,0.43,6,0,0
C006429,2025-02-20,VEND_019,Criadero,Mediano,Email,0,0.0,0,,94,0,1,3,0,12.3,0.33,1,3,2,0.24,8,0,0
C006430,2024-04-15,VEND_018,Criadero,Mediano,Teléfono,4424,530.88,3,2025-02-24,405,3,0,0,1,6.4,0.53,2,4,5,0.72,10,1,1
C006431,2024-04-09,VEND_030,Exportador,Pequeño,Email,1313,157.56,3,2024-06-03,411,0,1,3,0,10.9,0.52,2,3,3,0.52,10,0,0
C006432,2025-02-02,VEND_012,Criadero,Pequeño,Email,1867,224.04,3,2025-05-15,112,1,1,2,0,14.5,0.62,2,4,5,0.62,10,1,1
C006433,2024-01-15,VEND_001,Criadero,Grande,Teléfono,9565,1147.8,2,2025-01-19,496,1,2,0,0,5.7,0.61,2,5,4,0.55,9,1,0
C006434,2023-12-22,VEND_002,Distribuidor,Pequeño,Teléfono,1087,130.44,1,2024-10-08,520,2,0,0,0,3.0,0.57,1,3,4,0.43,10,1,0
C006435,2024-06-28,VEND_001,Criadero,Mediano,WhatsApp,0,0.0,0,,331,0,4,1,0,4.4,0.68,3,3,3,0.36,6,0,0
C006436,2024-05-25,VEND_030,Distribuidor,Mediano,Teléfono,4957,594.84,5,2025-02-05,365,4,0,2,0,4.5,0.68,4,5,3,0.53,9,1,0
C006437,2023-09-27,VEND_007,Criadero,Pequeño,Email,1218,146.16,5,2024-12-30,606,1,1,2,0,12.6,0.19,1,4,3,0.52,8,1,0
C006438,2023-09-22,VEND_009,Criadero,Mediano,WhatsApp,4738,568.56,2,2025-03-12,611,0,5,1,1,3.5,0.08,1,4,4,0.51,8,1,0
C006439,2024-03-14,VEND_002,Criadero,Pequeño,Email,1757,210.84,1,2024-12-04,437,0,0,2,0,12.0,0.46,1,3,3,0.42,3,0,0
C006440,2024-09-05,VEND_009,Distribuidor,Pequeño,Teléfono,1232,147.84,0,2025-03-26,262,1,0,0,0,9.3,0.54,1,5,4,0.5,9,1,0
C006441,2024-10-07,VEND_017,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,230,3,5,0,1,6.2,0.59,5,2,1,0.09,2,0,0
C006442,2023-10-05,VEND_009,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,598,1,7,0,0,4.6,0.35,3,3,1,0.14,2,0,0
C006443,2024-02-12,VEND_014,Distribuidor,Mediano,Teléfono,4288,514.56,3,2024-06-16,468,5,1,2,0,6.7,0.18,1,4,3,0.45,2,1,0
C006444,2023-07-02,VEND_014,Criadero,Pequeño,WhatsApp,0,0.0,0,,693,3,5,1,0,1.7,0.22,2,2,2,0.24,5,0,0
C006445,2024-04-10,VEND_013,Criadero,Pequeño,WhatsApp,1097,131.64,4,2024-05-03,410,1,4,0,0,0.5,0.29,1,3,3,0.53,6,1,0
C006446,2025-01-19,VEND_020,Criadero,Pequeño,Visita,1872,224.64,2,2025-03-02,126,0,2,2,3,5.5,0.55,4,5,3,0.43,6,1,0
C006447,2023-08-12,VEND_011,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,652,3,3,0,1,1.2,0.78,5,3,1,0.11,4,0,0
C006448,2024-03-16,VEND_013,Distribuidor,Pequeño,Email,1312,157.44,2,2024-08-01,435,2,1,4,0,8.0,0.57,4,4,5,0.69,9,1,1
C006449,2023-11-20,VEND_016,Distribuidor,Grande,WhatsApp,0,0.0,0,,552,0,6,0,0,1.1,0.63,4,2,3,0.38,6,0,0
C006450,2024-09-27,VEND_027,Criadero,Pequeño,Email,1664,199.68,4,2025-03-24,240,2,0,3,0,12.0,0.35,2,4,3,0.42,9,1,0
C006451,2025-05-06,VEND_029,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,19,2,6,0,0,5.3,0.68,5,3,3,0.35,6,0,0
C006452,2024-01-12,VEND_004,Restaurante Gourmet,Mediano,Teléfono,3019,362.28,1,2025-05-20,499,1,1,2,0,9.0,0.42,2,5,3,0.41,6,1,0
C006453,2023-08-14,VEND_029,Criadero,Mediano,Teléfono,4635,556.2,3,2025-04-08,650,3,0,2,0,4.7,0.39,2,4,4,0.54,6,1,0
C006454,2024-07-17,VEND_013,Criadero,Mediano,WhatsApp,0,0.0,0,,312,1,5,0,0,0.5,0.4,2,1,2,0.2,3,0,0
C006455,2024-09-15,VEND_026,Distribuidor,Mediano,WhatsApp,3476,417.12,8,2025-02-21,252,1,5,0,0,3.3,0.96,6,4,5,0.74,9,1,1
C006456,2024-06-06,VEND_009,Restaurante Gourmet,Mediano,Teléfono,0,0.0,0,,353,2,2,0,1,8.8,0.77,4,2,3,0.38,7,0,0
C006457,2024-07-30,VEND_015,Distribuidor,Mediano,Teléfono,0,0.0,0,,299,3,0,0,0,6.1,0.19,1,3,2,0.22,4,0,0
C006458,2024-05-23,VEND_007,Criadero,Mediano,WhatsApp,0,0.0,0,,367,1,7,0,0,2.8,0.39,3,3,1,0.0,4,0,0
C006459,2024-01-04,VEND_001,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,507,0,3,0,0,0.5,0.25,1,1,1,0.14,1,0,0
C006460,2025-02-09,VEND_029,Criadero,Pequeño,WhatsApp,1820,218.4,1,2025-05-08,105,1,0,0,0,5.2,0.56,1,3,4,0.6,8,0,0
C006461,2024-11-20,VEND_001,Criadero,Mediano,Teléfono,0,0.0,0,,186,3,0,0,0,4.4,0.81,2,3,2,0.26,3,0,0
C006462,2025-02-10,VEND_018,Criadero,Mediano,Teléfono,3845,461.4,5,2025-04-11,104,8,0,1,0,6.4,0.59,5,3,3,0.47,6,1,0
C006463,2025-04-29,VEND_001,Criadero,Mediano,Visita,3986,478.32,6,2025-05-13,26,2,1,0,2,9.9,0.4,2,3,3,0.54,8,0,0
C006464,2023-10-11,VEND_017,Criadero,Mediano,Teléfono,4051,486.12,2,2024-10-08,592,3,0,4,1,5.6,0.4,3,3,4,0.57,10,1,0
C006465,2025-02-24,VEND_016,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,90,3,3,0,1,4.6,0.05,0,2,2,0.27,4,0,0
C006466,2024-04-24,VEND_023,Distribuidor,Pequeño,WhatsApp,1883,225.96,2,2024-04-30,396,2,8,3,0,3.6,0.7,9,3,5,0.67,10,1,1
C006467,2023-11-27,VEND_015,Criadero,Mediano,WhatsApp,0,0.0,0,,545,2,3,1,2,3.5,0.35,3,3,2,0.27,6,0,0
C006468,2024-07-11,VEND_007,Distribuidor,Pequeño,WhatsApp,1807,216.84,3,2025-01-11,318,1,6,1,0,5.0,0.92,7,3,3,0.52,3,1,0
C006469,2025-05-01,VEND_010,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,24,0,6,3,0,3.8,0.44,4,3,3,0.32,4,0,0
C006470,2024-01-16,VEND_010,Distribuidor,Grande,Teléfono,0,0.0,0,,495,3,0,3,0,4.8,0.83,5,1,3,0.24,5,0,0
C006471,2025-05-25,VEND_018,Exportador,Mediano,WhatsApp,4864,583.68,2,2025-05-25,0,3,0,2,0,3.5,0.8,4,3,4,0.65,6,1,1
C006472,2024-08-28,VEND_023,Distribuidor,Grande,Teléfono,8017,962.04,6,2025-01-15,270,4,1,0,2,6.1,0.38,3,4,3,0.41,7,1,0
C006473,2024-12-28,VEND_024,Distribuidor,Pequeño,Teléfono,1928,231.36,1,2025-03-28,148,3,0,1,0,7.4,0.62,2,3,4,0.54,8,1,0
C006474,2025-02-23,VEND_024,Criadero,Mediano,Email,3302,396.24,7,2025-05-19,91,1,3,4,1,12.7,0.88,8,3,5,0.76,10,1,1
C006475,2024-05-21,VEND_004,Criadero,Pequeño,Email,0,0.0,0,,369,1,0,4,0,10.4,0.1,1,1,1,0.07,4,0,0
C006476,2023-09-23,VEND_026,Criadero,Grande,Teléfono,0,0.0,0,,610,6,1,1,0,6.4,0.47,4,1,3,0.31,6,0,0
C006477,2025-01-05,VEND_030,Restaurante Gourmet,Mediano,Teléfono,3679,441.48,6,2025-02-04,140,3,2,0,0,9.0,0.13,1,5,5,0.78,10,1,1
C006478,2023-10-08,VEND_003,Criadero,Pequeño,WhatsApp,1776,213.12,2,2024-01-22,595,1,5,3,0,3.9,0.86,8,5,5,0.7,9,1,1
C006479,2024-10-26,VEND_017,Criadero,Pequeño,Teléfono,1318,158.16,3,2024-11-06,211,2,0,1,0,6.0,0.51,2,3,5,0.69,10,0,1
C006480,2024-05-27,VEND_016,Criadero,Grande,Email,7482,897.84,9,2024-07-18,363,1,0,5,0,12.5,0.53,3,3,4,0.61,8,1,1
C006481,2023-08-26,VEND_027,Criadero,Grande,WhatsApp,0,0.0,0,,638,1,3,1,0,2.7,0.65,3,1,2,0.2,5,0,0
C006482,2024-05-13,VEND_028,Exportador,Pequeño,Teléfono,1712,205.44,2,2025-04-05,377,2,0,0,0,2.8,0.66,1,5,4,0.48,8,1,0
C006483,2023-11-01,VEND_009,Criadero,Mediano,WhatsApp,0,0.0,0,,571,2,6,0,0,2.9,0.26,2,1,3,0.45,3,0,0
C006484,2023-07-15,VEND_014,Restaurante Gourmet,Grande,WhatsApp,0,0.0,0,,680,2,5,2,0,4.5,0.79,7,3,3,0.38,5,0,0
C006485,2024-05-03,VEND_005,Criadero,Pequeño,WhatsApp,1530,183.6,2,2024-06-30,387,0,5,0,0,2.6,0.3,1,4,5,0.68,8,1,1
C006486,2024-09-12,VEND_029,Criadero,Pequeño,Teléfono,0,0.0,0,,255,3,0,3,1,9.1,0.27,2,3,2,0.23,3,0,0
C006487,2024-03-05,VEND_005,Criadero,Pequeño,Teléfono,1817,218.04,1,2024-05-14,446,3,2,1,0,6.1,0.22,1,4,4,0.45,8,1,0
C006488,2023-07-07,VEND_027,Restaurante Gourmet,Pequeño,Teléfono,0,0.0,0,,688,3,1,1,0,5.4,0.06,0,3,1,0.14,1,0,0
C006489,2023-12-12,VEND_030,Restaurante Gourmet,Pequeño,WhatsApp,1932,231.84,1,2024-09-15,530,2,2,0,0,2.8,0.72,3,3,4,0.43,7,1,0
C006490,2023-08-12,VEND_005,Criadero,Mediano,Visita,0,0.0,0,,652,2,1,1,0,3.8,0.36,1,3,2,0.21,3,0,0
C006491,2025-03-07,VEND_023,Criadero,Mediano,WhatsApp,3573,428.76,3,2025-05-02,79,0,1,1,1,2.6,0.49,1,4,3,0.51,8,1,0
C006492,2025-05-06,VEND_030,Criadero,Pequeño,Teléfono,0,0.0,0,,19,5,0,4,1,6.0,0.56,6,2,1,0.05,0,0,0
C006493,2025-03-15,VEND_027,Criadero,Mediano,Teléfono,0,0.0,0,,71,3,1,0,1,8.3,0.46,2,2,3,0.33,4,0,0
C006494,2023-12-20,VEND_012,Criadero,Mediano,Teléfono,4941,592.92,6,2025-04-08,522,0,1,1,0,9.9,0.95,2,4,3,0.45,6,1,0
C006495,2024-09-29,VEND_009,Distribuidor,Grande,Email,0,0.0,0,,238,1,2,3,0,14.5,0.35,2,1,3,0.35,6,0,0
C006496,2024-09-21,VEND_018,Distribuidor,Pequeño,Teléfono,0,0.0,0,,246,1,0,0,0,7.1,0.72,1,3,1,0.08,2,0,0
C006497,2024-08-15,VEND_021,Criadero,Mediano,Teléfono,0,0.0,0,,283,9,0,2,0,3.5,0.69,8,1,2,0.18,6,0,0
C006498,2023-06-06,VEND_007,Criadero,Grande,Email,0,0.0,0,,719,1,0,4,0,12.5,0.6,3,3,1,0.2,3,0,0
C006499,2023-07-17,VEND_030,Exportador,Mediano,Teléfono,0,0.0,0,,678,4,0,1,0,9.1,0.89,4,1,3,0.35,7,0,0
C006500,2024-03-01,VEND_010,Criadero,Mediano,WhatsApp,0,0.0,0,,450,0,5,1,1,7.3,0.49,3,2,3,0.37,3,0,0
C006501,2024-02-02,VEND_018,Distribuidor,Pequeño,Email,0,0.0,0,,478,0,0,1,0,11.8,0.35,0,1,1,0.06,0,0,0
C006502,2024-04-07,VEND_004,Criadero,Pequeño,WhatsApp,1983,237.96,3,2024-08-01,413,2,5,1,0,4.3,0.33,3,5,5,0.72,10,1,1
C006503,2025-01-10,VEND_008,Criadero,Mediano,Visita,3795,455.4,8,2025-05-16,135,0,2,1,1,7.7,0.15,1,5,5,0.89,10,1,1
C006504,2023-06-10,VEND_023,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,715,0,4,0,0,4.1,0.49,2,1,3,0.26,6,0,0
C006505,2024-03-05,VEND_014,Restaurante Gourmet,Mediano,WhatsApp,3530,423.6,4,2025-05-04,446,0,1,0,2,1.4,0.67,2,4,3,0.48,7,1,0
C006506,2024-12-15,VEND_002,Restaurante Gourmet,Pequeño,WhatsApp,1075,129.0,2,2025-04-02,161,1,3,0,0,4.5,0.06,0,5,4,0.49,7,1,0
C006507,2024-09-30,VEND_028,Criadero,Pequeño,Visita,0,0.0,0,,237,1,1,1,5,6.0,0.53,4,2,2,0.15,3,0,0
C006508,2023-12-11,VEND_024,Criadero,Grande,WhatsApp,0,0.0,0,,531,1,8,0,0,3.1,0.78,7,1,3,0.4,4,0,0
C006509,2024-12-13,VEND_024,Distribuidor,Pequeño,Visita,0,0.0,0,,163,2,0,3,0,6.6,0.52,3,3,3,0.37,5,0,0
C006510,2024-08-08,VEND_011,Criadero,Pequeño,WhatsApp,0,0.0,0,,290,0,3,1,0,1.8,0.45,2,2,1,0.17,2,0,0
C006511,2023-08-19,VEND_002,Criadero,Pequeño,WhatsApp,0,0.0,0,,645,2,6,1,0,2.3,0.11,1,2,2,0.09,1,0,0
C006512,2025-01-14,VEND_004,Distribuidor,Pequeño,WhatsApp,1028,123.36,0,2025-02-14,131,0,2,0,0,3.9,0.7,1,5,5,0.62,10,1,1
C006513,2025-04-12,VEND_026,Criadero,Pequeño,Teléfono,0,0.0,0,,43,1,1,1,1,2.4,0.41,2,3,2,0.22,4,0,0
C006514,2023-06-02,VEND_030,Criadero,Pequeño,Teléfono,0,0.0,0,,723,4,2,1,0,6.6,0.56,4,3,2,0.28,6,0,0
C006515,2024-07-28,VEND_021,Distribuidor,Mediano,Email,0,0.0,0,,301,1,0,2,0,14.3,0.47,1,1,1,0.14,1,0,0
C006516,2024-12-18,VEND_024,Criadero,Mediano,WhatsApp,0,0.0,0,,158,2,2,1,0,2.8,0.47,2,1,1,0.1,1,0,0
C006517,2024-11-09,VEND_018,Restaurante Gourmet,Pequeño,WhatsApp,1719,206.28,3,2025-02-05,197,1,8,2,1,5.2,0.43,5,5,4,0.6,9,1,0
C006518,2024-12-10,VEND_001,Criadero,Mediano,Teléfono,0,0.0,0,,166,7,0,0,0,7.1,0.48,3,2,1,0.09,0,0,0
C006519,2024-05-08,VEND_028,Criadero,Mediano,Email,4557,546.84,6,2024-11-06,382,0,2,3,0,12.5,0.32,2,3,3,0.53,2,0,0
C006520,2023-07-29,VEND_016,Criadero,Mediano,Email,0,0.0,0,,666,0,2,5,0,9.8,0.87,6,1,3,0.33,5,0,0
C006521,2024-12-18,VEND_018,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,158,1,3,1,2,4.3,0.73,5,2,1,0.11,1,0,0
C006522,2024-03-30,VEND_010,Restaurante Gourmet,Pequeño,Teléfono,0,0.0,0,,421,2,1,1,0,5.8,0.78,3,3,3,0.34,6,0,0
C006523,2024-07-25,VEND_027,Distribuidor,Mediano,Teléfono,0,0.0,0,,304,5,1,3,0,4.9,0.55,5,1,2,0.27,5,0,0
C006524,2025-01-11,VEND_002,Criadero,Mediano,WhatsApp,4491,538.92,5,2025-03-22,134,1,3,2,0,5.3,0.7,4,5,5,0.7,10,1,1
C006525,2024-06-30,VEND_004,Criadero,Grande,WhatsApp,0,0.0,0,,329,1,2,1,0,1.2,0.62,2,2,3,0.39,7,0,0
C006526,2024-07-01,VEND_002,Criadero,Grande,Email,6624,794.88,6,2024-10-28,328,2,0,2,0,9.7,0.81,3,5,4,0.59,8,1,0
C006527,2025-03-04,VEND_004,Criadero,Pequeño,Teléfono,0,0.0,0,,82,1,1,0,0,7.2,0.74,1,1,3,0.43,7,0,0
C006528,2023-12-13,VEND_027,Criadero,Pequeño,Teléfono,0,0.0,0,,529,5,1,0,0,4.3,0.21,1,2,1,0.15,5,0,0
C006529,2023-10-12,VEND_026,Restaurante Gourmet,Mediano,WhatsApp,0,0.0,0,,591,1,2,0,0,5.8,0.71,2,3,3,0.38,5,0,0
C006530,2024-02-28,VEND_003,Criadero,Mediano,WhatsApp,3358,402.96,4,2024-08-20,452,1,7,1,0,1.0,0.91,8,4,4,0.57,7,1,0
C006531,2023-07-10,VEND_020,Criadero,Mediano,Teléfono,4698,563.76,4,2024-05-07,685,2,0,1,2,6.7,0.56,3,5,4,0.6,10,1,1
C006532,2024-08-01,VEND_006,Criadero,Mediano,Teléfono,0,0.0,0,,297,3,0,2,0,0.6,0.82,4,1,3,0.32,7,0,0
C006533,2024-08-01,VEND_006,Criadero,Pequeño,Teléfono,0,0.0,0,,297,1,1,5,0,4.2,0.45,3,2,1,0.11,2,0,0
C006534,2025-04-11,VEND_021,Criadero,Mediano,Teléfono,4060,487.2,3,2025-04-25,44,4,2,0,0,6.4,0.25,1,3,4,0.51,7,0,0
C006535,2024-11-11,VEND_010,Criadero,Mediano,WhatsApp,3024,362.88,3,2025-02-23,195,2,5,1,0,2.7,0.62,5,4,4,0.62,8,1,1
C006536,2025-03-29,VEND_011,Criadero,Pequeño,Email,1328,159.36,4,2025-05-03,57,2,0,6,0,11.1,0.86,7,5,5,0.72,9,1,1
C006537,2023-08-08,VEND_012,Criadero,Mediano,WhatsApp,0,0.0,0,,656,2,6,1,0,5.7,0.92,8,1,2,0.21,8,0,0
C006538,2024-04-10,VEND_025,Criadero,Mediano,WhatsApp,4228,507.36,8,2025-01-10,410,0,6,0,0,4.5,0.32,2,3,3,0.56,7,1,0
C006539,2023-06-19,VEND_007,Criadero,Pequeño,WhatsApp,0,0.0,0,,706,1,4,1,1,0.5,0.14,1,1,1,0.18,3,0,0
C006540,2023-09-01,VEND_006,Criadero,Pequeño,WhatsApp,1194,143.28,2,2024-05-22,632,0,0,1,0,0.5,0.63,1,5,4,0.62,5,1,1
C006541,2023-11-21,VEND_023,Criadero,Pequeño,WhatsApp,0,0.0,0,,551,1,7,2,1,3.1,0.55,6,2,3,0.34,8,0,0
C006542,2023-08-06,VEND_030,Criadero,Pequeño,Teléfono,0,0.0,0,,658,5,2,2,0,10.4,0.31,3,2,3,0.43,3,0,0
C006543,2024-09-26,VEND_026,Criadero,Mediano,WhatsApp,3812,457.44,3,2025-04-07,241,1,4,0,0,3.5,0.61,3,5,4,0.53,9,1,0
C006544,2023-06-25,VEND_012,Criadero,Pequeño,Teléfono,0,0.0,0,,700,4,1,3,0,1.2,0.77,6,3,2,0.31,2,0,0
C006545,2023-06-05,VEND_018,Restaurante Gourmet,Mediano,Teléfono,0,0.0,0,,720,1,0,0,0,4.9,0.48,0,2,2,0.19,5,0,0
C006546,2024-02-04,VEND_025,Criadero,Mediano,Visita,4490,538.8,6,2024-10-23,476,0,4,1,4,8.8,0.68,6,5,5,0.77,10,1,1
C006547,2024-08-20,VEND_027,Distribuidor,Grande,Teléfono,0,0.0,0,,278,2,2,2,3,8.7,0.47,4,1,1,0.11,0,0,0
C006548,2025-03-10,VEND_022,Criadero,Grande,WhatsApp,9288,1114.56,2,2025-05-15,76,0,7,2,0,3.3,0.82,7,4,3,0.42,6,1,0
C006549,2024-10-01,VEND_028,Distribuidor,Pequeño,Teléfono,1692,203.04,1,2025-03-26,236,2,1,1,0,5.5,0.4,2,5,3,0.5,8,1,0
C006550,2025-03-01,VEND_003,Distribuidor,Mediano,Teléfono,4544,545.28,6,2025-04-26,85,5,1,1,0,3.8,0.52,4,3,4,0.67,8,1,1
C006551,2024-04-14,VEND_029,Criadero,Pequeño,Visita,0,0.0,0,,406,0,0,0,1,5.4,0.24,0,2,3,0.38,9,0,0
C006552,2024-12-23,VEND_025,Criadero,Mediano,WhatsApp,0,0.0,0,,153,3,7,1,0,3.0,0.87,10,3,1,0.07,4,0,0
C006553,2024-12-21,VEND_008,Criadero,Mediano,WhatsApp,0,0.0,0,,155,2,2,0,0,3.2,0.65,3,3,2,0.28,4,0,0
C006554,2023-09-11,VEND_014,Criadero,Pequeño,Teléfono,0,0.0,0,,622,2,2,0,0,7.3,0.2,1,2,2,0.13,2,0,0
C006555,2025-05-09,VEND_006,Distribuidor,Mediano,WhatsApp,0,0.0,0,,16,1,2,0,1,2.1,0.75,3,3,1,0.18,4,0,0
C006556,2023-10-12,VEND_013,Criadero,Pequeño,Teléfono,0,0.0,0,,591,4,0,2,0,7.4,0.67,4,1,3,0.28,7,0,0
C006557,2025-03-15,VEND_001,Distribuidor,Mediano,Visita,3755,450.6,2,2025-04-09,71,0,2,1,1,8.2,0.45,2,4,5,0.66,9,1,1
C006558,2025-04-17,VEND_018,Distribuidor,Mediano,Teléfono,0,0.0,0,,38,0,2,0,0,4.9,0.21,0,2,1,0.12,0,0,0
C006559,2023-11-11,VEND_023,Restaurante Gourmet,Mediano,WhatsApp,3457,414.84,9,2024-07-21,561,1,9,2,0,3.0,0.74,9,3,3,0.64,6,1,0
C006560,2025-03-09,VEND_005,Distribuidor,Grande,WhatsApp,8997,1079.64,4,2025-03-23,77,3,4,0,1,5.7,0.75,6,4,5,0.66,8,1,1
C006561,2024-10-02,VEND_026,Criadero,Grande,Email,8968,1076.16,8,2024-10-21,235,0,2,1,0,11.9,0.85,3,5,4,0.69,8,1,1
C006562,2025-03-10,VEND_023,Distribuidor,Pequeño,WhatsApp,1547,185.64,3,2025-03-11,76,0,3,0,0,6.8,0.41,1,5,4,0.52,6,1,0
C006563,2024-06-10,VEND_022,Restaurante Gourmet,Pequeño,Visita,1665,199.8,1,2025-02-22,349,1,2,1,2,5.4,0.75,4,5,3,0.39,5,1,0
C006564,2023-08-26,VEND_018,Criadero,Grande,WhatsApp,6586,790.32,2,2023-12-12,638,0,2,0,0,2.7,0.58,1,4,5,0.71,7,1,1
C006565,2023-05-29,VEND_004,Restaurante Gourmet,Mediano,Teléfono,4436,532.32,1,2024-08-26,727,6,1,0,1,3.6,0.64,5,3,3,0.35,6,1,0
C006566,2023-08-25,VEND_005,Restaurante Gourmet,Pequeño,Teléfono,0,0.0,0,,639,5,0,0,0,6.8,0.19,1,1,2,0.28,3,0,0
C006567,2023-08-09,VEND_004,Criadero,Pequeño,WhatsApp,0,0.0,0,,655,0,4,0,0,4.5,0.79,3,2,2,0.21,3,0,0
C006568,2024-01-04,VEND_008,Restaurante Gourmet,Pequeño,Teléfono,0,0.0,0,,507,2,0,0,0,5.4,0.05,0,1,2,0.22,3,0,0
C006569,2023-07-29,VEND_016,Exportador,Pequeño,Teléfono,1781,213.72,3,2023-12-08,666,0,1,0,0,3.4,0.24,0,3,4,0.59,7,1,0
C006570,2025-02-20,VEND_010,Distribuidor,Mediano,Teléfono,0,0.0,0,,94,0,0,0,0,10.0,0.48,0,2,2,0.27,3,0,0
C006571,2023-12-23,VEND_014,Criadero,Grande,WhatsApp,7691,922.92,3,2025-04-24,519,0,3,1,3,2.7,0.63,4,3,3,0.52,6,1,0
C006572,2024-02-16,VEND_006,Distribuidor,Mediano,Visita,4284,514.08,1,2024-10-06,464,1,1,1,1,7.0,0.5,2,3,3,0.33,5,0,0
C006573,2023-06-26,VEND_020,Distribuidor,Grande,WhatsApp,0,0.0,0,,699,0,5,0,1,3.0,0.98,6,1,2,0.13,4,0,0
C006574,2025-03-04,VEND_012,Criadero,Mediano,Email,4165,499.8,5,2025-05-11,82,1,2,5,1,11.1,0.74,7,5,4,0.65,10,1,1
C006575,2023-06-14,VEND_024,Criadero,Pequeño,Teléfono,0,0.0,0,,711,1,1,0,0,8.0,0.42,1,3,2,0.23,4,0,0
C006576,2024-06-20,VEND_002,Criadero,Mediano,Email,0,0.0,0,,339,1,0,1,1,13.2,0.68,2,2,1,0.09,1,0,0
C006577,2024-07-18,VEND_022,Criadero,Pequeño,Teléfono,0,0.0,0,,311,4,2,1,0,8.1,0.7,5,1,2,0.29,6,0,0
C006578,2024-06-18,VEND_029,Criadero,Pequeño,WhatsApp,0,0.0,0,,341,0,7,2,0,5.2,0.43,4,3,2,0.17,5,0,0
C006579,2025-03-07,VEND_004,Criadero,Mediano,WhatsApp,4508,540.96,5,2025-03-28,79,2,4,2,1,1.9,0.59,5,4,5,0.7,10,1,1
